Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region,Province
9507,20209148,1020,199000,apartment,2.0,76.0,0,0,1,18.0,,0,Good,2618.4210526315787,Brussels,Brussels
7214,20188326,1030,199000,apartment,2.0,101.0,1,0,1,,,0,To renovate,1970.2970297029703,Brussels,Brussels
9542,20162591,1070,199000,apartment,1.0,63.0,0,0,1,4.0,,0,Good,3158.7301587301586,Brussels,Brussels
4361,20051317,9240,199000,house,3.0,142.0,0,0,1,,,0,To renovate,1401.4084507042253,Flanders,East Flanders
4360,20146194,9230,199000,house,4.0,197.0,0,0,1,,,0,Good,1010.1522842639594,Flanders,East Flanders
4359,20133285,8480,199000,house,4.0,180.0,0,0,1,,,0,To renovate,1105.5555555555557,Flanders,West Flanders
4231,20184229,4560,199000,house,2.0,160.0,1,0,1,,32.0,0,As new,1243.75,Wallonia,Liège
4671,11374402,7912,199000,house,3.0,160.0,0,0,1,30.0,500.0,0,Good,1243.75,Wallonia,Hainaut
4669,20000121,4031,199000,house,4.0,172.0,0,0,1,48.0,1035.0,0,To renovate,1156.9767441860465,Wallonia,Liège
6534,20242020,8000,199000,apartment,2.0,70.0,0,0,1,,,0,As new,2842.8571428571427,Flanders,West Flanders
6520,20245987,2550,199000,apartment,2.0,85.0,0,0,1,6.0,,0,To be done up,2341.176470588235,Flanders,Antwerp
2445,20202743,9500,199000,house,3.0,130.0,1,0,1,15.0,,0,Good,1530.7692307692307,Flanders,East Flanders
1296,20202146,3790,199000,house,2.0,137.0,1,0,1,8.0,23.0,0,Good,1452.5547445255474,Flanders,Limburg
4357,20135345,4400,199000,house,2.0,136.0,0,0,1,,140.0,0,Good,1463.235294117647,Wallonia,Liège
4358,11483295,4540,199000,house,3.0,97.0,0,0,1,,545.0,0,Good,2051.546391752577,Wallonia,Liège
4387,11390947,4020,199000,house,6.0,175.0,0,0,1,30.0,101.0,0,Good,1137.142857142857,Wallonia,Liège
4386,20146629,4000,199000,house,4.0,149.0,1,0,1,29.0,166.0,0,Good,1335.5704697986578,Wallonia,Liège
8632,11373358,9700,199000,apartment,2.0,90.0,0,0,1,,,0,Good,2211.1111111111113,Flanders,East Flanders
3740,20176685,9600,199000,house,4.0,188.0,0,0,1,,,0,To renovate,1058.5106382978724,Flanders,East Flanders
9728,20214516,8400,199000,apartment,1.0,57.0,0,1,1,,,0,Good,3491.2280701754385,Flanders,West Flanders
1748,20063947,4040,199000,house,5.0,207.0,0,0,1,18.0,20.0,0,To renovate,961.3526570048309,Wallonia,Liège
1749,20069786,4671,199000,house,5.0,161.0,0,0,1,76.0,25.0,0,To renovate,1236.024844720497,Wallonia,Liège
5759,20204728,2940,199000,apartment,2.0,86.0,0,0,1,,,0,To be done up,2313.953488372093,Flanders,Antwerp
5204,20142385,4000,199000,house,4.0,140.0,0,0,1,5.0,34.0,0,To renovate,1421.4285714285713,Wallonia,Liège
8918,20039882,8400,199000,apartment,2.0,75.0,1,0,1,,,0,Just renovated,2653.3333333333335,Flanders,West Flanders
8917,20161754,2100,199000,apartment,2.0,90.0,1,0,1,,,0,Good,2211.1111111111113,Flanders,Antwerp
8892,20127119,1180,199000,apartment,1.0,55.0,1,0,1,,,0,Good,3618.181818181818,Brussels,Brussels
8916,20026046,1120,199000,apartment,1.0,70.0,0,0,1,10.0,100.0,0,Good,2842.8571428571427,Brussels,Brussels
8631,11418373,9090,199000,apartment,2.0,95.0,1,0,1,,,0,Good,2094.7368421052633,Flanders,East Flanders
8630,20147425,1800,199000,apartment,1.0,45.0,0,0,1,7.0,,0,Good,4422.222222222223,Flanders,Flemish Brabant
5358,20225667,8301,199000,apartment,1.0,41.0,1,1,1,5.0,,0,Good,4853.658536585366,Flanders,West Flanders
9298,11403480,1300,199000,apartment,2.0,83.0,0,0,1,,,0,To renovate,2397.590361445783,Wallonia,Walloon Brabant
1612,20232549,8400,199000,house,2.0,71.0,0,0,1,,,0,To renovate,2802.8169014084506,Flanders,West Flanders
8628,20157630,1000,199000,apartment,2.0,85.0,0,0,1,6.0,,0,Good,2341.176470588235,Brussels,Brussels
9297,20097856,1090,199000,apartment,2.0,85.0,1,0,1,,,0,Good,2341.176470588235,Brussels,Brussels
8629,20157631,1020,199000,apartment,2.0,85.0,0,0,1,6.0,,0,Good,2341.176470588235,Brussels,Brussels
5414,20201746,2660,199000,apartment,2.0,82.0,1,0,1,2.0,,0,Good,2426.829268292683,Flanders,Antwerp
5832,20203820,8370,199000,apartment,1.0,60.0,1,1,1,,,0,Good,3316.6666666666665,Flanders,West Flanders
8817,20179605,1000,199000,apartment,1.0,65.0,0,0,1,3.0,,0,To renovate,3061.5384615384614,Brussels,Brussels
3443,20155048,9520,199000,house,2.0,160.0,0,0,1,,170.0,0,To be done up,1243.75,Flanders,East Flanders
6646,20205443,9500,199000,apartment,3.0,75.0,1,0,1,,,0,Good,2653.3333333333335,Flanders,East Flanders
7099,20214986,8620,199000,apartment,2.0,67.0,1,0,1,3.0,,0,Good,2970.1492537313434,Flanders,West Flanders
480,20224764,7880,199000,house,3.0,156.0,0,0,1,27.0,300.0,0,Good,1275.6410256410256,Wallonia,Hainaut
1395,20043646,4040,199000,house,2.0,99.0,0,0,1,8.0,,0,Good,2010.1010101010102,Wallonia,Liège
8467,11387350,7330,199000,apartment,1.0,75.0,1,0,1,4.0,,0,Good,2653.3333333333335,Wallonia,Hainaut
8466,11313047,1070,199000,apartment,1.0,55.0,1,0,1,15.0,40.0,0,Just renovated,3618.181818181818,Brussels,Brussels
5408,20223092,8500,199000,apartment,1.0,72.0,1,0,1,,,0,Good,2763.8888888888887,Flanders,West Flanders
7381,20240116,2170,199000,apartment,1.0,65.0,0,0,1,10.0,10.0,0,As new,3061.5384615384614,Flanders,Antwerp
9683,20205836,4620,199000,apartment,1.0,93.0,0,0,1,35.0,,0,Good,2139.7849462365593,Wallonia,Liège
3074,20211005,5590,199000,house,4.0,120.0,1,0,1,,,0,Good,1658.3333333333333,Wallonia,Namur
7449,20205242,1060,199000,apartment,1.0,77.0,0,0,1,,,0,To renovate,2584.4155844155844,Brussels,Brussels
489,20229108,1600,199000,house,3.0,130.0,0,0,1,,,0,To renovate,1530.7692307692307,Flanders,Flemish Brabant
7041,20018382,2560,199000,apartment,2.0,83.0,0,0,1,12.0,,0,Good,2397.590361445783,Flanders,Antwerp
6323,20179589,2630,199000,apartment,2.0,82.0,0,0,1,5.0,,0,Good,2426.829268292683,Flanders,Antwerp
9224,20228133,6790,199000,apartment,3.0,115.0,1,0,1,,,0,As new,1730.4347826086957,Wallonia,Luxembourg
3389,20209918,4670,199000,house,5.0,246.0,0,0,1,,269.0,0,To renovate,808.9430894308944,Wallonia,Liège
9154,20199433,1083,199000,apartment,2.0,83.0,0,0,1,8.0,,0,Good,2397.590361445783,Brussels,Brussels
1502,20192027,6900,199000,house,2.0,106.0,1,0,1,20.0,170.0,0,Just renovated,1877.3584905660377,Wallonia,Luxembourg
7042,20156269,3800,199000,apartment,1.0,47.0,1,0,1,10.0,,0,Good,4234.04255319149,Flanders,Limburg
5940,20245163,8552,199000,apartment,1.0,172.0,1,0,1,,,0,Good,1156.9767441860465,Flanders,West Flanders
3402,20237569,4920,199000,house,3.0,149.0,1,0,1,,,0,Good,1335.5704697986578,Wallonia,Liège
4567,20228274,8540,199000,house,5.0,193.0,0,0,1,,,0,Good,1031.0880829015543,Flanders,West Flanders
7043,20051392,8400,199000,apartment,1.0,52.0,0,0,1,4.0,,0,To be done up,3826.923076923077,Flanders,West Flanders
5541,20230282,9300,199000,apartment,1.0,65.0,1,0,1,,,0,Good,3061.5384615384614,Flanders,East Flanders
7799,20241875,9300,199000,apartment,1.0,72.0,0,0,1,,,0,Good,2763.8888888888887,Flanders,East Flanders
6740,20195297,8400,199000,apartment,2.0,89.0,0,0,1,,,0,Good,2235.955056179775,Flanders,West Flanders
191,20148731,4031,199000,house,5.0,173.0,1,0,1,,,0,To be done up,1150.2890173410406,Wallonia,Liège
2841,20051726,9600,199000,house,2.0,90.0,0,0,1,,,0,Good,2211.1111111111113,Flanders,East Flanders
653,20022749,6940,199000,house,4.0,136.0,0,0,1,,1971.0,0,To be done up,1463.235294117647,Wallonia,Luxembourg
650,20148736,9600,199000,house,3.0,115.0,1,0,1,10.0,170.0,0,To be done up,1730.4347826086957,Flanders,East Flanders
9457,10437960,1070,199000,apartment,1.0,60.0,0,0,1,3.0,,0,As new,3316.6666666666665,Brussels,Brussels
2421,20202047,9820,199000,house,3.0,204.0,0,0,1,,,0,To renovate,975.4901960784314,Flanders,East Flanders
5456,20214720,2020,199000,apartment,2.0,104.0,1,0,1,2.0,,0,As new,1913.4615384615386,Flanders,Antwerp
5451,20233635,9700,199000,apartment,1.0,95.0,1,0,1,6.0,,0,Good,2094.7368421052633,Flanders,East Flanders
1091,20245118,4910,199000,house,4.0,140.0,0,0,1,,,0,To be done up,1421.4285714285713,Wallonia,Liège
4391,20033980,8630,199000,house,2.0,113.0,1,0,1,,,0,Good,1761.0619469026549,Flanders,West Flanders
4390,20068797,8630,199000,house,2.0,113.0,1,0,1,,,0,Good,1761.0619469026549,Flanders,West Flanders
183,20227566,1602,199000,house,3.0,130.0,0,0,1,,,0,To renovate,1530.7692307692307,Flanders,Flemish Brabant
4388,20019887,4540,199000,house,3.0,143.0,0,0,1,45.0,428.0,0,Good,1391.6083916083917,Wallonia,Liège
6992,20233792,4710,199000,apartment,2.0,117.0,1,0,1,,,0,Good,1700.854700854701,Wallonia,Liège
7549,11455041,2300,199000,apartment,1.0,62.0,1,0,1,11.0,,0,Just renovated,3209.6774193548385,Flanders,Antwerp
914,20234194,4870,199000,house,2.0,78.0,1,0,1,15.0,96.0,0,Good,2551.2820512820513,Wallonia,Liège
3279,20010052,4920,199000,house,4.0,131.0,1,0,1,20.0,554.0,0,Good,1519.0839694656488,Wallonia,Liège
3278,11343626,4101,199000,house,4.0,140.0,0,0,1,30.0,360.0,0,To be done up,1421.4285714285713,Wallonia,Liège
3277,11448130,4100,199000,house,4.0,160.0,1,0,1,80.0,160.0,0,Just renovated,1243.75,Wallonia,Liège
1121,20237241,5575,199000,house,3.0,107.0,1,0,1,,1160.0,0,Good,1859.8130841121495,Wallonia,Namur
5738,20241280,1200,199000,apartment,1.0,50.0,1,0,1,6.0,,0,Good,3980.0,Brussels,Brussels
3276,20040067,3010,199000,house,2.0,93.0,0,0,1,,,0,To renovate,2139.7849462365593,Flanders,Flemish Brabant
7548,20121764,2200,199000,apartment,3.0,156.0,0,0,1,5.0,,0,Good,1275.6410256410256,Flanders,Antwerp
5935,20237975,2610,199000,apartment,2.0,88.0,1,0,1,,,0,Just renovated,2261.3636363636365,Flanders,Antwerp
5934,20242572,2300,199000,apartment,2.0,115.0,0,0,1,,200.0,0,To renovate,1730.4347826086957,Flanders,Antwerp
5933,20218924,2300,199000,apartment,2.0,115.0,0,0,1,,200.0,0,To renovate,1730.4347826086957,Flanders,Antwerp
125,20234460,8500,199000,house,4.0,145.0,0,0,1,,,0,To renovate,1372.4137931034484,Flanders,West Flanders
1490,20234014,8480,199000,house,2.0,145.0,0,0,1,80.0,242.0,0,Good,1372.4137931034484,Flanders,West Flanders
5335,20236461,1083,199000,apartment,2.0,82.0,0,0,1,2.0,,0,To renovate,2426.829268292683,Brussels,Brussels
7007,20200754,2660,199000,apartment,2.0,70.0,0,0,1,7.0,,0,Good,2842.8571428571427,Flanders,Antwerp
1604,20224374,8790,199000,house,2.0,150.0,0,0,1,,,0,To renovate,1326.6666666666667,Flanders,West Flanders
8920,20034273,8450,199000,apartment,1.0,65.0,1,0,1,,,0,Good,3061.5384615384614,Flanders,West Flanders
8919,11281217,8400,199000,apartment,2.0,77.0,0,0,1,,,0,To renovate,2584.4155844155844,Flanders,West Flanders
8934,20193222,1081,199000,apartment,2.0,100.0,1,0,1,,,0,To renovate,1990.0,Brussels,Brussels
2865,11035084,6940,199000,house,5.0,180.0,0,0,1,18.0,390.0,0,To be done up,1105.5555555555557,Wallonia,Luxembourg
925,20243127,4100,199000,house,4.0,46.0,1,0,1,10.0,84.0,0,Good,4326.086956521739,Wallonia,Liège
9110,20240852,1140,199000,apartment,2.0,85.0,0,0,1,,,0,Good,2341.176470588235,Brussels,Brussels
8524,11477784,3800,199000,apartment,2.0,118.0,1,0,1,,,0,Good,1686.4406779661017,Flanders,Limburg
2933,20186387,3300,199000,house,3.0,184.0,0,0,1,,890.0,0,As new,1081.5217391304348,Flanders,Flemish Brabant
9885,20196243,2880,199000,apartment,2.0,94.0,0,0,1,12.0,,0,Good,2117.021276595745,Flanders,Antwerp
4362,20027878,9470,199000,house,3.0,128.0,1,0,1,,385.0,0,To renovate,1554.6875,Flanders,East Flanders
9114,20156181,1080,199000,apartment,1.0,60.0,0,0,1,13.0,,0,Good,3316.6666666666665,Brussels,Brussels
2864,20124095,6747,199000,house,2.0,283.0,0,0,1,,450.0,0,To be done up,703.1802120141343,Wallonia,Luxembourg
2863,20097205,4800,199000,house,3.0,135.0,1,0,1,27.0,27.0,0,Good,1474.0740740740741,Wallonia,Liège
6287,20233486,2660,199000,apartment,2.0,104.0,1,0,1,8.0,,0,Good,1913.4615384615386,Flanders,Antwerp
2652,20219365,6780,199000,house,3.0,213.0,0,0,1,,,0,To renovate,934.2723004694835,Wallonia,Luxembourg
3686,20229914,2840,199000,house,3.0,123.0,1,0,1,,,0,To be done up,1617.8861788617887,Flanders,Antwerp
7584,11299249,2060,199000,apartment,1.0,62.0,0,0,1,,,0,Just renovated,3209.6774193548385,Flanders,Antwerp
7586,11376856,8530,199000,apartment,3.0,154.0,1,0,1,,,0,Good,1292.2077922077922,Flanders,West Flanders
3796,20205914,9620,199000,house,3.0,125.0,0,0,1,,,0,Good,1592.0,Flanders,East Flanders
408,20233780,4430,199000,house,3.0,115.0,1,0,1,17.0,,0,To renovate,1730.4347826086957,Wallonia,Liège
6972,20225450,5500,199000,apartment,4.0,170.0,0,1,1,,,0,Good,1170.5882352941176,Wallonia,Namur
2862,20117124,4040,199000,house,3.0,145.0,1,0,1,34.0,60.0,0,Good,1372.4137931034484,Wallonia,Liège
8205,20205029,1070,199000,apartment,2.0,80.0,1,0,1,,,0,As new,2487.5,Brussels,Brussels
5555,20232196,1190,199000,apartment,1.0,60.0,0,0,1,,,0,Good,3316.6666666666665,Brussels,Brussels
2729,20200973,4500,199000,house,6.0,292.0,1,0,1,,,0,Good,681.5068493150685,Wallonia,Liège
8206,20177094,1070,199000,apartment,1.0,48.0,1,0,1,,41.0,0,To be done up,4145.833333333333,Brussels,Brussels
9458,11351810,1770,199000,apartment,2.0,112.0,1,0,1,,,0,To be done up,1776.7857142857142,Flanders,Flemish Brabant
10114,20203412,9910,199000,apartment,2.0,87.0,1,0,1,,,0,To be done up,2287.3563218390805,Flanders,East Flanders
2664,20188310,4032,199000,house,3.0,158.0,1,0,1,8.0,75.0,0,Good,1259.493670886076,Wallonia,Liège
7181,11418338,1090,199000,apartment,1.0,73.0,1,0,1,3.0,,0,As new,2726.027397260274,Brussels,Brussels
5114,20038370,4400,199000,house,3.0,126.0,1,0,1,40.0,120.0,0,Good,1579.3650793650793,Wallonia,Liège
9970,11344052,8620,199000,apartment,1.0,51.0,0,0,1,,,0,Just renovated,3901.9607843137255,Flanders,West Flanders
9959,20022496,1020,199000,apartment,2.0,90.0,0,0,1,24.0,,0,To be done up,2211.1111111111113,Brussels,Brussels
5115,20055093,4630,199000,house,3.0,132.0,1,0,1,17.0,420.0,0,Good,1507.5757575757575,Wallonia,Liège
5131,20170683,4400,199000,house,2.0,77.0,1,0,1,20.0,90.0,0,Good,2584.4155844155844,Wallonia,Liège
9059,9828291,1070,199000,apartment,2.0,92.0,1,0,1,9.0,,0,Good,2163.0434782608695,Brussels,Brussels
5125,20102099,4040,199000,house,4.0,135.0,1,0,1,32.0,212.0,0,Good,1474.0740740740741,Wallonia,Liège
5116,20159601,9230,199000,house,3.0,124.0,0,0,1,,,0,To be done up,1604.8387096774193,Flanders,East Flanders
5472,20229325,1070,199000,apartment,1.0,50.0,1,0,1,,,0,Good,3980.0,Brussels,Brussels
9060,11400920,9280,199000,apartment,2.0,113.0,1,0,1,,,0,Good,1761.0619469026549,Flanders,East Flanders
5480,20243315,8550,199000,apartment,1.0,172.0,1,0,1,,,0,As new,1156.9767441860465,Flanders,West Flanders
4143,20192938,7700,199000,house,3.0,138.0,0,0,1,21.0,105.0,1,Good,1442.0289855072465,Wallonia,Hainaut
1278,20184443,4680,199000,house,2.0,100.0,1,0,1,60.0,300.0,0,Good,1990.0,Wallonia,Liège
6591,20224646,4000,199000,apartment,2.0,90.0,1,0,1,8.0,,0,Good,2211.1111111111113,Wallonia,Liège
10463,20217170,6280,199000,apartment,2.0,76.0,0,0,1,17.0,,0,As new,2618.4210526315787,Wallonia,Hainaut
10456,20200024,8470,199000,apartment,1.0,73.0,1,0,1,7.0,,0,As new,2726.027397260274,Flanders,West Flanders
0,20245694,9550,198800,house,3.0,125.0,0,0,1,45.0,106.0,0,To renovate,1590.4,Flanders,East Flanders
8204,20171428,2880,198000,apartment,1.0,65.0,0,0,1,,17.0,0,As new,3046.153846153846,Flanders,Antwerp
5804,20197884,1080,198000,apartment,1.0,55.0,0,0,1,,,0,Just renovated,3600.0,Brussels,Brussels
2853,20160102,4000,198000,house,3.0,202.0,0,0,1,30.0,30.0,0,To renovate,980.1980198019802,Wallonia,Liège
2227,20221133,1502,198000,house,3.0,120.0,0,0,1,,,0,To restore,1650.0,Flanders,Flemish Brabant
1059,20183072,7130,198000,house,2.0,112.0,0,0,1,,233.0,0,Good,1767.857142857143,Wallonia,Hainaut
9248,11165484,8790,198000,apartment,1.0,90.0,0,0,1,,,0,Good,2200.0,Flanders,West Flanders
3996,20225469,5500,198000,house,3.0,125.0,0,0,1,,,0,Just renovated,1584.0,Wallonia,Namur
7917,20183767,9550,197900,apartment,1.0,64.0,0,0,1,,850.0,0,As new,3092.1875,Flanders,East Flanders
7090,20102103,1000,197500,apartment,1.0,52.0,0,1,1,,,0,As new,3798.076923076923,Brussels,Brussels
7547,20094604,1000,197500,apartment,1.0,52.0,0,1,1,,,0,As new,3798.076923076923,Brussels,Brussels
2763,20231974,4800,197000,house,5.0,260.0,1,0,1,38.0,1379.0,0,Good,757.6923076923077,Wallonia,Liège
9058,20053084,2600,196000,apartment,1.0,70.0,1,0,1,,,0,As new,2800.0,Flanders,Antwerp
5827,20226731,2170,196000,apartment,2.0,70.0,1,0,1,3.0,,0,Good,2800.0,Flanders,Antwerp
4385,20105823,4101,195500,house,6.0,230.0,0,1,1,15.0,300.0,0,As new,850.0,Wallonia,Liège
659,20221875,5580,195000,house,5.0,156.0,1,0,1,,,0,Good,1250.0,Wallonia,Namur
8399,20172184,1140,195000,apartment,2.0,74.0,0,0,1,9.0,,0,To be done up,2635.135135135135,Brussels,Brussels
636,20227476,5570,195000,house,3.0,158.0,0,0,1,15.0,220.0,0,As new,1234.1772151898733,Wallonia,Namur
9452,20032749,1080,195000,apartment,2.0,80.0,1,0,1,37.0,,0,To be done up,2437.5,Brussels,Brussels
9057,20007572,8670,195000,apartment,1.0,55.0,0,0,1,,,0,To be done up,3545.4545454545455,Flanders,West Flanders
5113,20139274,8860,195000,house,3.0,158.0,0,0,1,,,0,To renovate,1234.1772151898733,Flanders,West Flanders
841,20228929,6060,195000,house,3.0,150.0,0,0,1,,326.0,0,Good,1300.0,Wallonia,Hainaut
9056,20150349,1495,195000,apartment,2.0,102.0,1,0,1,34.0,,0,Just renovated,1911.764705882353,Wallonia,Walloon Brabant
854,20223287,5570,195000,house,3.0,139.0,0,1,1,,,0,To renovate,1402.8776978417266,Wallonia,Namur
9055,11441749,1070,195000,apartment,2.0,75.0,0,0,1,16.0,,0,Good,2600.0,Brussels,Brussels
8847,20122773,1470,195000,apartment,1.0,72.0,1,0,1,,,0,To be done up,2708.3333333333335,Wallonia,Walloon Brabant
9858,20221400,8680,195000,apartment,3.0,103.0,0,0,1,,,0,As new,1893.2038834951456,Flanders,West Flanders
5886,20225799,2610,195000,apartment,1.0,35.0,1,0,1,3.0,,0,Just renovated,5571.428571428572,Flanders,Antwerp
6283,20236297,7760,195000,apartment,2.0,81.0,1,0,1,,,0,Good,2407.4074074074074,Wallonia,Hainaut
2107,20211343,9660,195000,house,2.0,110.0,0,0,1,,,0,To renovate,1772.7272727272727,Flanders,East Flanders
7180,11340213,1080,195000,apartment,3.0,109.0,0,0,1,,,0,To renovate,1788.9908256880733,Brussels,Brussels
6013,20128188,1160,195000,apartment,1.0,55.0,0,0,1,,,0,To be done up,3545.4545454545455,Brussels,Brussels
8522,20103140,5500,195000,apartment,2.0,107.0,1,0,1,28.0,68.0,0,As new,1822.4299065420562,Wallonia,Namur
5705,20185620,8530,195000,apartment,3.0,100.0,1,0,1,4.0,,0,Good,1950.0,Flanders,West Flanders
1235,20245487,8647,195000,house,4.0,194.0,0,0,1,,286.0,0,To renovate,1005.1546391752578,Flanders,West Flanders
6697,20203749,2140,195000,apartment,1.0,69.0,1,0,1,4.0,,0,To be done up,2826.086956521739,Flanders,Antwerp
190,20193646,4100,195000,house,2.0,107.0,1,0,1,67.0,50.0,0,Good,1822.4299065420562,Wallonia,Liège
4202,20218258,6200,195000,house,2.0,90.0,0,0,1,,,0,As new,2166.6666666666665,Wallonia,Hainaut
10095,20102628,1083,195000,apartment,2.0,65.0,1,0,1,6.0,,0,To be done up,3000.0,Brussels,Brussels
6429,10928999,1400,195000,apartment,3.0,95.0,1,0,1,13.0,,0,To renovate,2052.6315789473683,Wallonia,Walloon Brabant
365,20223064,8550,195000,house,2.0,146.0,1,0,1,20.0,,0,Good,1335.6164383561643,Flanders,West Flanders
5139,20199154,4500,195000,house,3.0,130.0,0,0,1,,,0,Good,1500.0,Wallonia,Liège
2462,20232558,8950,195000,house,2.0,158.0,0,0,1,,,0,Good,1234.1772151898733,Flanders,West Flanders
5592,20222176,1040,195000,apartment,1.0,64.0,0,0,1,,,0,To renovate,3046.875,Brussels,Brussels
8227,20189289,9040,195000,apartment,1.0,55.0,0,0,1,,,0,To renovate,3545.4545454545455,Flanders,East Flanders
6523,20217558,1000,195000,apartment,1.0,34.0,0,1,1,,,0,Good,5735.294117647059,Brussels,Brussels
6260,20114920,9500,195000,apartment,2.0,130.0,1,0,1,,,0,Good,1500.0,Flanders,East Flanders
7657,20191615,1030,195000,apartment,1.0,88.0,0,0,1,,,0,To be done up,2215.909090909091,Brussels,Brussels
5939,20246068,9700,195000,apartment,2.0,86.0,0,0,1,,,0,Good,2267.4418604651164,Flanders,East Flanders
9296,20033774,6900,195000,apartment,2.0,111.0,0,0,1,,,0,As new,1756.7567567567567,Wallonia,Luxembourg
9788,20156968,1500,195000,apartment,1.0,81.0,1,0,1,,,0,Good,2407.4074074074074,Flanders,Flemish Brabant
4314,20241259,6560,195000,house,4.0,178.0,1,0,1,,,0,To be done up,1095.5056179775281,Wallonia,Hainaut
6305,20234981,1200,195000,apartment,1.0,64.0,0,0,1,14.0,,0,To renovate,3046.875,Brussels,Brussels
2065,20050200,4100,195000,house,3.0,147.0,1,0,1,,91.0,0,Good,1326.530612244898,Wallonia,Liège
5275,20228348,2070,195000,apartment,2.0,75.0,1,0,1,2.0,,0,Good,2600.0,Flanders,Antwerp
7213,20168520,4100,195000,apartment,2.0,78.0,1,0,1,5.0,,0,Good,2500.0,Wallonia,Liège
9562,20221401,8680,195000,apartment,2.0,92.0,0,0,1,,,0,As new,2119.5652173913045,Flanders,West Flanders
8226,20187253,8670,195000,apartment,1.0,58.0,0,0,1,,,0,Good,3362.0689655172414,Flanders,West Flanders
3442,20148821,4051,195000,house,4.0,134.0,1,0,1,15.0,55.0,0,Just renovated,1455.2238805970148,Wallonia,Liège
5950,20174024,2660,195000,apartment,2.0,87.0,0,0,1,4.0,,0,To be done up,2241.3793103448274,Flanders,Antwerp
3700,20179945,8770,195000,house,3.0,147.0,1,0,1,,,0,To renovate,1326.530612244898,Flanders,West Flanders
4384,20001847,6811,195000,house,3.0,140.0,0,0,1,,400.0,0,To renovate,1392.857142857143,Wallonia,Luxembourg
8627,20019696,3000,195000,apartment,1.0,18.0,0,1,1,,,0,As new,10833.333333333334,Flanders,Flemish Brabant
6344,20237990,5300,195000,apartment,2.0,69.0,0,0,1,,,0,As new,2826.086956521739,Wallonia,Namur
2186,20230353,5570,195000,house,2.0,60.0,0,0,1,20.0,1200.0,0,Good,3250.0,Wallonia,Namur
7040,11428357,4500,195000,apartment,2.0,96.0,0,0,1,,,0,Good,2031.25,Wallonia,Liège
4383,20082912,5555,195000,house,2.0,75.0,0,0,1,,650.0,0,Good,2600.0,Wallonia,Namur
1376,20211731,2570,195000,house,2.0,93.0,0,0,1,,,0,To renovate,2096.7741935483873,Flanders,Antwerp
6673,20244815,2060,195000,apartment,1.0,60.0,0,0,1,,,0,Just renovated,3250.0,Flanders,Antwerp
